,gameId
4420,KR_5593081197
4421,KR_5592953948
4422,KR_5592905690
4423,KR_5592766015
4424,KR_5592267594
4425,KR_5592310947
4426,KR_5592113727
4427,KR_5591916806
4428,KR_5591901134
4429,KR_5591793358
4430,KR_5589004420
4431,KR_5588916052
4432,KR_5588768704
4433,KR_5588666562
4434,KR_5588617481
4435,KR_5588539562
4436,KR_5588523511
4437,KR_5588079679
4438,KR_5588124833
4439,KR_5588170145
4440,KR_5587996277
4441,KR_5587894428
4442,KR_5587808556
4443,KR_5587564945
4444,KR_5587307530
4445,KR_5587249947
4446,KR_5587201325
4447,KR_5587075036
4448,KR_5587006701
4449,KR_5586981105
4450,KR_5599593886
4451,KR_5599409790
4452,KR_5599434698
4453,KR_5598916850
4454,KR_5598970748
4455,KR_5598806492
4456,KR_5598803384
4457,KR_5598773179
4458,KR_5598684437
4459,KR_5598640792
4460,KR_5598110143
4461,KR_5597844766
4462,KR_5597739904
4463,KR_5597261070
4464,KR_5597017103
4465,KR_5596963898
4466,KR_5596816713
4467,KR_5596735831
4468,KR_5596261443
4469,KR_5596114321
4470,KR_5593016560
4471,KR_5592897890
4472,KR_5592759300
4473,KR_5592729930
4474,KR_5592673692
4475,KR_5592617540
4476,KR_5592009212
4477,KR_5592021988
4478,KR_5591885745
4479,KR_5591797623
4480,KR_5591760123
4481,KR_5591065507
4482,KR_5590929551
4483,KR_5590032934
4484,KR_5589938920
4485,KR_5589935407
4486,KR_5589852267
4487,KR_5589678540
4488,KR_5589147169
4489,KR_5589095434
4490,KR_5589033233
4491,KR_5588916052
4492,KR_5588838463
4493,KR_5588800933
4494,KR_5588698612
4495,KR_5588710654
4496,KR_5588633486
4497,KR_5588068966
4498,KR_5587993198
4499,KR_5587891788
4500,KR_5600638647
4501,KR_5600257852
4502,KR_5600203387
4503,KR_5600154648
4504,KR_5600061217
4505,KR_5599837179
4506,KR_5598931706
4507,KR_5598623955
4508,KR_5598498137
4509,KR_5598437870
4510,KR_5598451070
4511,KR_5598265278
4512,KR_5598038859
4513,KR_5597829314
4514,KR_5597739904
4515,KR_5597706710
4516,KR_5597269123
4517,KR_5597282642
4518,KR_5597187185
4519,KR_5597122183
4520,KR_5596877832
4521,KR_5596831678
4522,KR_5596726513
4523,KR_5596599523
4524,KR_5596566738
4525,KR_5596127230
4526,KR_5595291083
4527,KR_5594527589
4528,KR_5594550448
4529,KR_5594285365
4530,KR_5588560880
4531,KR_5585744359
4532,KR_5585680231
4533,KR_5585593745
4534,KR_5585503495
4535,KR_5585283831
4536,KR_5585044802
4537,KR_5584914724
4538,KR_5584071682
4539,KR_5583953991
4540,KR_5583108794
4541,KR_5583151951
4542,KR_5583033543
4543,KR_5582979126
4544,KR_5581991020
4545,KR_5581746475
4546,KR_5581706700
4547,KR_5579553334
4548,KR_5579501016
4549,KR_5579414531
4550,KR_5565245620
4551,KR_5564576997
4552,KR_5545495058
4553,KR_5545490745
4554,KR_5545286472
4555,KR_5545322346
4556,KR_5544956925
4557,KR_5544878391
4558,KR_5544726748
4559,KR_5544791572
4560,KR_5544671100
4561,KR_5544584282
4562,KR_5543495496
4563,KR_5543470077
4564,KR_5543402313
4565,KR_5543292107
4566,KR_5543185549
4567,KR_5542999196
4568,KR_5542557944
4569,KR_5542641869
4570,KR_5542468793
4571,KR_5542444431
4572,KR_5542441743
4573,KR_5542378098
4574,KR_5542281165
4575,KR_5542178456
4576,KR_5542147180
4577,KR_5542130998
4578,KR_5542007295
4579,KR_5541909911
4580,KR_5541840209
4581,KR_5541705416
4582,KR_5541360026
4583,KR_5541186230
4584,KR_5541087688
4585,KR_5541083373
4586,KR_5541042058
4587,KR_5540977069
4588,KR_5541003056
4589,KR_5536792549
4590,KR_5536730104
4591,KR_5536454152
4592,KR_5536383092
4593,KR_5536187845
4594,KR_5536191817
4595,KR_5536123438
4596,KR_5536005872
4597,KR_5535966558
4598,KR_5535903597
4599,KR_5535843980
4600,KR_5601275832
4601,KR_5601223848
4602,KR_5600753713
4603,KR_5600692162
4604,KR_5600597605
4605,KR_5600622104
4606,KR_5600499105
4607,KR_5600552447
4608,KR_5600343854
4609,KR_5600197736
4610,KR_5600180194
4611,KR_5600016806
4612,KR_5600041094
4613,KR_5599837179
4614,KR_5599833996
4615,KR_5599412246
4616,KR_5599297498
4617,KR_5598806492
4618,KR_5598583917
4619,KR_5598485781
4620,KR_5598339474
4621,KR_5597859996
4622,KR_5595597430
4623,KR_5595507452
4624,KR_5595378158
4625,KR_5595352023
4626,KR_5589737090
4627,KR_5589670889
4628,KR_5589073385
4629,KR_5588969871
4630,KR_5589032991
4631,KR_5588874967
4632,KR_5588793971
4633,KR_5588711957
4634,KR_5588645749
4635,KR_5588555376
4636,KR_5588490577
4637,KR_5587178834
4638,KR_5586099001
4639,KR_5586086408
4640,KR_5586161757
4641,KR_5585873966
4642,KR_5585871110
4643,KR_5585697944
4644,KR_5585683651
4645,KR_5585618648
4646,KR_5585581348
4647,KR_5585503495
4648,KR_5585305671
4649,KR_5584693370
4650,KR_5601141382
4651,KR_5598773184
4652,KR_5598589633
4653,KR_5598465952
4654,KR_5598268604
4655,KR_5597762132
4656,KR_5586310876
4657,KR_5586113181
4658,KR_5585720498
4659,KR_5584493875
4660,KR_5584412995
4661,KR_5583285396
4662,KR_5582998197
4663,KR_5582944180
4664,KR_5580877918
4665,KR_5580901979
4666,KR_5572783623
4667,KR_5572598594
4668,KR_5564882496
4669,KR_5564633555
4670,KR_5564500760
4671,KR_5564047581
4672,KR_5564071961
4673,KR_5563507455
4674,KR_5563550820
4675,KR_5555006890
4676,KR_5554529181
4677,KR_5554535064
4678,KR_5554094166
4679,KR_5554082033
4680,KR_5547476984
4681,KR_5543011379
4682,KR_5542752505
4683,KR_5539385903
4684,KR_5539390517
4685,KR_5538135315
4686,KR_5537924554
4687,KR_5535255255
4688,KR_5533849201
4689,KR_5533678370
4690,KR_5533240113
4691,KR_5527383410
4692,KR_5526839542
4693,KR_5519604436
4694,KR_5519472504
4695,KR_5519131612
4696,KR_5518317580
4697,KR_5517787684
4698,KR_5517793301
4699,KR_5517751671
4700,KR_5600339664
4701,KR_5600268952
4702,KR_5600203387
4703,KR_5600154648
4704,KR_5600009063
4705,KR_5599983988
4706,KR_5597363312
4707,KR_5597218845
4708,KR_5597260479
4709,KR_5597165494
4710,KR_5597009632
4711,KR_5596336560
4712,KR_5595792517
4713,KR_5595678877
4714,KR_5595618910
4715,KR_5595682324
4716,KR_5595539720
4717,KR_5595580584
4718,KR_5595483538
4719,KR_5595324938
4720,KR_5595246352
4721,KR_5595250374
4722,KR_5595192589
4723,KR_5594794854
4724,KR_5594617119
4725,KR_5593750804
4726,KR_5593588436
4727,KR_5593565677
4728,KR_5593553139
4729,KR_5593379291
4730,KR_5593320101
4731,KR_5593181807
4732,KR_5592759300
4733,KR_5592729930
4734,KR_5592703353
4735,KR_5592609184
4736,KR_5592604737
4737,KR_5592457894
4738,KR_5592269736
4739,KR_5591276807
4740,KR_5591293618
4741,KR_5591270097
4742,KR_5591221241
4743,KR_5591087577
4744,KR_5591032472
4745,KR_5590946208
4746,KR_5590920721
4747,KR_5590690726
4748,KR_5590364572
4749,KR_5590267836
4750,KR_5600999199
4751,KR_5601023610
4752,KR_5600862553
4753,KR_5600778292
4754,KR_5600748002
4755,KR_5600746271
4756,KR_5600711414
4757,KR_5600606530
4758,KR_5600622104
4759,KR_5600515759
4760,KR_5600425431
4761,KR_5600327583
4762,KR_5600311276
4763,KR_5600183120
4764,KR_5600096786
4765,KR_5600016806
4766,KR_5600012194
4767,KR_5599914207
4768,KR_5599007316
4769,KR_5599042773
4770,KR_5598918436
4771,KR_5598962955
4772,KR_5598814650
4773,KR_5598707019
4774,KR_5598497294
4775,KR_5598456537
4776,KR_5598338298
4777,KR_5598273739
4778,KR_5597919181
4779,KR_5597914490
4780,KR_5597613930
4781,KR_5597261070
4782,KR_5597165494
4783,KR_5597069507
4784,KR_5596160182
4785,KR_5596081966
4786,KR_5595958678
4787,KR_5595955302
4788,KR_5595383999
4789,KR_5592959680
4790,KR_5592876813
4791,KR_5592814812
4792,KR_5592723719
4793,KR_5592587159
4794,KR_5592344023
4795,KR_5592119735
4796,KR_5591035341
4797,KR_5590938067
4798,KR_5590892477
4799,KR_5590645492
4800,KR_5601275832
4801,KR_5600520528
4802,KR_5600234885
4803,KR_5600169327
4804,KR_5600154648
4805,KR_5599914207
4806,KR_5599637176
4807,KR_5599564868
4808,KR_5599171827
4809,KR_5599089247
4810,KR_5599009479
4811,KR_5599015041
4812,KR_5599011751
4813,KR_5598916850
4814,KR_5598891810
4815,KR_5598827045
4816,KR_5598756970
4817,KR_5598623955
4818,KR_5598583917
4819,KR_5598273739
4820,KR_5598134212
4821,KR_5597847134
4822,KR_5597808493
4823,KR_5597765302
4824,KR_5597401348
4825,KR_5597377230
4826,KR_5597178975
4827,KR_5597104271
4828,KR_5597063202
4829,KR_5596907820
4830,KR_5596940236
4831,KR_5596892715
4832,KR_5596687273
4833,KR_5596311983
4834,KR_5596127230
4835,KR_5596160182
4836,KR_5596074524
4837,KR_5595771237
4838,KR_5595678862
4839,KR_5595618910
4840,KR_5595682324
4841,KR_5595558738
4842,KR_5595592165
4843,KR_5595426278
4844,KR_5595377506
4845,KR_5595352023
4846,KR_5595196937
4847,KR_5595110532
4848,KR_5594550448
4849,KR_5594443881
4850,KR_5600830742
4851,KR_5600748407
4852,KR_5600745611
4853,KR_5600683532
4854,KR_5600700567
4855,KR_5600516925
4856,KR_5600492311
4857,KR_5599833996
4858,KR_5599636524
4859,KR_5599434959
4860,KR_5599402587
4861,KR_5599299249
4862,KR_5598999180
4863,KR_5599007316
4864,KR_5599014153
4865,KR_5598928703
4866,KR_5598932211
4867,KR_5598076508
4868,KR_5597859996
4869,KR_5597144443
4870,KR_5596335231
4871,KR_5596391644
4872,KR_5585847766
4873,KR_5585793042
4874,KR_5585728886
4875,KR_5585714142
4876,KR_5585645725
4877,KR_5585453650
4878,KR_5585225320
4879,KR_5584781848
4880,KR_5584562054
4881,KR_5584419848
4882,KR_5584112216
4883,KR_5583910055
4884,KR_5583673218
4885,KR_5583524764
4886,KR_5582926401
4887,KR_5582848759
4888,KR_5582835938
4889,KR_5574499457
4890,KR_5574543280
4891,KR_5574169477
4892,KR_5573626737
4893,KR_5573663678
4894,KR_5573580604
4895,KR_5573487412
4896,KR_5573532313
4897,KR_5573415768
4898,KR_5573099828
4899,KR_5573103054
4900,KR_5600178102
4901,KR_5591826236
4902,KR_5589870456
4903,KR_5583371868
4904,KR_5578619209
4905,KR_5578498310
4906,KR_5578510815
4907,KR_5578434934
4908,KR_5578390946
4909,KR_5572079318
4910,KR_5572085787
4911,KR_5572040625
4912,KR_5571048527
4913,KR_5569962649
4914,KR_5569302054
4915,KR_5569147779
4916,KR_5568856837
4917,KR_5568819478
4918,KR_5568754271
4919,KR_5568524770
4920,KR_5568453406
4921,KR_5568052716
4922,KR_5567287066
4923,KR_5567164746
4924,KR_5566898906
4925,KR_5566686913
4926,KR_5566344031
4927,KR_5566226896
4928,KR_5566163532
4929,KR_5564987331
4930,KR_5564926578
4931,KR_5564818954
4932,KR_5564820164
4933,KR_5564714651
4934,KR_5563916543
4935,KR_5563901700
4936,KR_5563864850
4937,KR_5563768199
4938,KR_5563740132
4939,KR_5563623859
4940,KR_5562178332
4941,KR_5561386279
4942,KR_5560935241
4943,KR_5560941683
4944,KR_5560818690
4945,KR_5560789748
4946,KR_5560781762
4947,KR_5560623093
4948,KR_5560013842
4949,KR_5559937447
4950,KR_5584914510
4951,KR_5584272269
4952,KR_5584220305
4953,KR_5583978929
4954,KR_5583411314
4955,KR_5582292146
4956,KR_5582177644
4957,KR_5582150720
4958,KR_5582021607
4959,KR_5581951855
4960,KR_5581637233
4961,KR_5581549804
4962,KR_5581162531
4963,KR_5580898568
4964,KR_5580843329
4965,KR_5580203733
4966,KR_5579958443
4967,KR_5579611051
4968,KR_5579422448
4969,KR_5579311857
4970,KR_5579186020
4971,KR_5579180001
4972,KR_5579003201
4973,KR_5578715615
4974,KR_5578619732
4975,KR_5576841623
4976,KR_5576536473
4977,KR_5576472339
4978,KR_5574110736
4979,KR_5574011726
4980,KR_5573945530
4981,KR_5573663678
4982,KR_5573487412
4983,KR_5573456633
4984,KR_5573128912
4985,KR_5573123105
4986,KR_5572981036
4987,KR_5572866765
4988,KR_5572727376
4989,KR_5572599595
4990,KR_5572624103
4991,KR_5572519199
4992,KR_5572495808
4993,KR_5572192090
4994,KR_5572027729
4995,KR_5572013780
4996,KR_5571918962
4997,KR_5571995423
4998,KR_5571256127
4999,KR_5571233537
5000,KR_5601149597
5001,KR_5600779467
5002,KR_5600780815
5003,KR_5600727150
5004,KR_5600753713
5005,KR_5600692162
5006,KR_5600636692
5007,KR_5600643289
5008,KR_5600568833
5009,KR_5600552484
5010,KR_5600416469
5011,KR_5600297365
5012,KR_5600268952
5013,KR_5600232471
5014,KR_5600107151
5015,KR_5600132058
5016,KR_5600016806
5017,KR_5599914207
5018,KR_5599708724
5019,KR_5599607186
5020,KR_5599479926
5021,KR_5599131221
5022,KR_5599076989
5023,KR_5599024679
5024,KR_5598988677
5025,KR_5598935900
5026,KR_5598931706
5027,KR_5598850264
5028,KR_5598761952
5029,KR_5598684437
5030,KR_5598640792
5031,KR_5598583980
5032,KR_5598490520
5033,KR_5598246561
5034,KR_5598079874
5035,KR_5598076508
5036,KR_5597846995
5037,KR_5597910600
5038,KR_5597785857
5039,KR_5597207936
5040,KR_5597178975
5041,KR_5597174799
5042,KR_5597069507
5043,KR_5597050741
5044,KR_5596942921
5045,KR_5596816713
5046,KR_5596709225
5047,KR_5596752320
5048,KR_5596578569
5049,KR_5596580964
5050,KR_5598773184
5051,KR_5598615972
5052,KR_5598547624
5053,KR_5598572456
5054,KR_5598485781
5055,KR_5595702525
5056,KR_5595558738
5057,KR_5595592165
5058,KR_5595483538
5059,KR_5588417455
5060,KR_5588342570
5061,KR_5588157476
5062,KR_5588124833
5063,KR_5588170145
5064,KR_5587465199
5065,KR_5587328537
5066,KR_5587354032
5067,KR_5587213272
5068,KR_5587137419
5069,KR_5587121578
5070,KR_5587003213
5071,KR_5586855600
5072,KR_5586639222
5073,KR_5585873966
5074,KR_5585860192
5075,KR_5584191527
5076,KR_5584108411
5077,KR_5584064621
5078,KR_5583958505
5079,KR_5578602359
5080,KR_5578532356
5081,KR_5572296143
5082,KR_5571172480
5083,KR_5571048527
5084,KR_5571033228
5085,KR_5570985451
5086,KR_5570748101
5087,KR_5570721286
5088,KR_5570553387
5089,KR_5570379048
5090,KR_5568445825
5091,KR_5567581754
5092,KR_5567509769
5093,KR_5567477790
5094,KR_5567356737
5095,KR_5567321739
5096,KR_5567250150
5097,KR_5567234282
5098,KR_5567048640
5099,KR_5566909901
5100,KR_5590262408
5101,KR_5590195669
5102,KR_5570321182
5103,KR_5550329127
5104,KR_5550242866
5105,KR_5549052309
5106,KR_5548979176
5107,KR_5548985115
5108,KR_5548911495
5109,KR_5548518433
5110,KR_5548501345
5111,KR_5548149126
5112,KR_5548132147
5113,KR_5547981342
5114,KR_5547650725
5115,KR_5547575981
5116,KR_5547513538
5117,KR_5547014649
5118,KR_5546177404
5119,KR_5542158369
5120,KR_5542204390
5121,KR_5542190239
5122,KR_5542071334
5123,KR_5541975419
5124,KR_5541764236
5125,KR_5540755146
5126,KR_5540782685
5127,KR_5540729281
5128,KR_5540267607
5129,KR_5536861455
5130,KR_5536795702
5131,KR_5536733369
5132,KR_5536519200
5133,KR_5536563371
5134,KR_5536383092
5135,KR_5536188169
5136,KR_5534928870
5137,KR_5534894464
5138,KR_5534299644
5139,KR_5534335185
5140,KR_5534340322
5141,KR_5534027856
5142,KR_5534072747
5143,KR_5529166535
5144,KR_5526585072
5145,KR_5526299822
5146,KR_5526028436
5147,KR_5523824579
5148,KR_5523719966
5149,KR_5523571203
5150,KR_5572972149
5151,KR_5572792197
5152,KR_5548693746
5153,KR_5546994600
5154,KR_5545434499
5155,KR_5545492481
5156,KR_5545348716
5157,KR_5545313290
5158,KR_5544967053
5159,KR_5544464147
5160,KR_5544329872
5161,KR_5544416023
5162,KR_5544306256
5163,KR_5544231403
5164,KR_5543663572
5165,KR_5543641062
5166,KR_5543566375
5167,KR_5543562546
5168,KR_5543496805
5169,KR_5543388378
5170,KR_5543342743
5171,KR_5543304580
5172,KR_5543185549
5173,KR_5542959175
5174,KR_5542973469
5175,KR_5542719768
5176,KR_5542813260
5177,KR_5542656552
5178,KR_5542573271
5179,KR_5542438957
5180,KR_5542454654
5181,KR_5542441743
5182,KR_5542328632
5183,KR_5542020595
5184,KR_5541944286
5185,KR_5541889278
5186,KR_5541903723
5187,KR_5541689054
5188,KR_5541731001
5189,KR_5541543531
5190,KR_5541318405
5191,KR_5541314712
5192,KR_5541139845
5193,KR_5541161836
5194,KR_5541108316
5195,KR_5541075940
5196,KR_5541064283
5197,KR_5540998554
5198,KR_5540996774
5199,KR_5540617891
5200,KR_5576536473
5201,KR_5576492112
5202,KR_5572521592
5203,KR_5549355842
5204,KR_5547281429
5205,KR_5547220803
5206,KR_5547169126
5207,KR_5547108539
5208,KR_5547165721
5209,KR_5547122671
5210,KR_5547008716
5211,KR_5547064354
5212,KR_5546919649
5213,KR_5545544747
5214,KR_5544285281
5215,KR_5544280959
5216,KR_5544184736
5217,KR_5544152097
5218,KR_5543899281
5219,KR_5543896775
5220,KR_5543734869
5221,KR_5543793477
5222,KR_5543930897
5223,KR_5543705295
5224,KR_5543617270
5225,KR_5543682641
5226,KR_5543671316
5227,KR_5543539987
5228,KR_5543516361
5229,KR_5542407170
5230,KR_5542356616
5231,KR_5542364536
5232,KR_5542352714
5233,KR_5542289762
5234,KR_5542268124
5235,KR_5542246658
5236,KR_5542313206
5237,KR_5542312226
5238,KR_5541155891
5239,KR_5541192460
5240,KR_5541117776
5241,KR_5541067271
5242,KR_5541043003
5243,KR_5540979702
5244,KR_5540734915
5245,KR_5540771559
5246,KR_5540667859
5247,KR_5540654695
5248,KR_5540640841
5249,KR_5540554749
5250,KR_5598887504
5251,KR_5598880536
5252,KR_5597672296
5253,KR_5591207919
5254,KR_5591231348
5255,KR_5591116925
5256,KR_5590953911
5257,KR_5590608928
5258,KR_5590680985
5259,KR_5571150007
5260,KR_5571104004
5261,KR_5567572964
5262,KR_5567518325
5263,KR_5567465622
5264,KR_5567359884
5265,KR_5557089543
5266,KR_5557105380
5267,KR_5547120990
5268,KR_5547025963
5269,KR_5547013094
5270,KR_5546963215
5271,KR_5546765654
5272,KR_5546474074
5273,KR_5541898162
5274,KR_5540707974
5275,KR_5540646664
5276,KR_5538454178
5277,KR_5538417745
5278,KR_5537498937
5279,KR_5537456649
5280,KR_5534927389
5281,KR_5534945866
5282,KR_5534858921
5283,KR_5534874837
5284,KR_5534802737
5285,KR_5534775864
5286,KR_5534673553
5287,KR_5534485241
5288,KR_5534476203
5289,KR_5524655364
5290,KR_5524488044
5291,KR_5519965529
5292,KR_5519920387
5293,KR_5519824540
5294,KR_5519792871
5295,KR_5515179702
5296,KR_5515168742
5297,KR_5515176458
5298,KR_5515136371
5299,KR_5514661839
5300,KR_5601199253
5301,KR_5570938893
5302,KR_5570901984
5303,KR_5566938087
5304,KR_5548518433
5305,KR_5548501345
5306,KR_5548393880
5307,KR_5548155848
5308,KR_5547997251
5309,KR_5547697871
5310,KR_5547621071
5311,KR_5547515441
5312,KR_5547499755
5313,KR_5534754476
5314,KR_5534589839
5315,KR_5534642835
5316,KR_5532905973
5317,KR_5532004974
5318,KR_5530346871
5319,KR_5530331636
5320,KR_5529995246
5321,KR_5529067765
5322,KR_5529055104
5323,KR_5529013275
5324,KR_5526601460
5325,KR_5526232518
5326,KR_5526096130
5327,KR_5526092317
5328,KR_5525757372
5329,KR_5524565725
5330,KR_5524289804
5331,KR_5524320350
5332,KR_5524253648
5333,KR_5523513081
5334,KR_5523076058
5335,KR_5523091246
5336,KR_5523045537
5337,KR_5523060190
5338,KR_5522894008
5339,KR_5522537237
5340,KR_5522454398
5341,KR_5522420387
5342,KR_5522152363
5343,KR_5522061316
5344,KR_5521599150
5345,KR_5521645131
5346,KR_5521590245
5347,KR_5520738451
5348,KR_5520715539
5349,KR_5520660407
5350,KR_5598030364
5351,KR_5597892687
5352,KR_5597777922
5353,KR_5597725221
5354,KR_5590380418
5355,KR_5590303164
5356,KR_5590168012
5357,KR_5590213363
5358,KR_5590076148
5359,KR_5590071137
5360,KR_5588120369
5361,KR_5587992467
5362,KR_5587868349
5363,KR_5587776841
5364,KR_5587811754
5365,KR_5586302259
5366,KR_5586188789
5367,KR_5586223540
5368,KR_5586089322
5369,KR_5586095349
5370,KR_5586131612
5371,KR_5585919870
5372,KR_5585899196
5373,KR_5571233623
5374,KR_5569129823
5375,KR_5566338425
5376,KR_5566351729
5377,KR_5564393168
5378,KR_5564047581
5379,KR_5564093344
5380,KR_5562852535
5381,KR_5562638118
5382,KR_5562700821
5383,KR_5562506856
5384,KR_5562511163
5385,KR_5562172353
5386,KR_5562037910
5387,KR_5562043612
5388,KR_5561897074
5389,KR_5561872683
5390,KR_5561748316
5391,KR_5561479653
5392,KR_5560752558
5393,KR_5560644435
5394,KR_5560477364
5395,KR_5560450251
5396,KR_5560186472
5397,KR_5560191560
5398,KR_5560104337
5399,KR_5560022473
5400,KR_5600862553
5401,KR_5600851745
5402,KR_5600810975
5403,KR_5600746271
5404,KR_5600683752
5405,KR_5600597605
5406,KR_5600579996
5407,KR_5600572925
5408,KR_5600491270
5409,KR_5600443808
5410,KR_5600297365
5411,KR_5600268952
5412,KR_5600232471
5413,KR_5600122308
5414,KR_5600016806
5415,KR_5597338808
5416,KR_5597375946
5417,KR_5597269123
5418,KR_5597260655
5419,KR_5597144904
5420,KR_5597016956
5421,KR_5596938399
5422,KR_5595772011
5423,KR_5595678877
5424,KR_5591270097
5425,KR_5590919003
5426,KR_5590873986
5427,KR_5590597087
5428,KR_5590504186
5429,KR_5590434235
5430,KR_5590259284
5431,KR_5590059892
5432,KR_5590053982
5433,KR_5590033893
5434,KR_5589241122
5435,KR_5589129632
5436,KR_5589087157
5437,KR_5589093548
5438,KR_5588979862
5439,KR_5589004420
5440,KR_5588756905
5441,KR_5587213272
5442,KR_5559694762
5443,KR_5559673118
5444,KR_5556070733
5445,KR_5546270916
5446,KR_5546114323
5447,KR_5544862614
5448,KR_5544785357
5449,KR_5544658736
5450,KR_5600232471
5451,KR_5599089247
5452,KR_5597017103
5453,KR_5596115139
5454,KR_5594993109
5455,KR_5594824339
5456,KR_5592617540
5457,KR_5592541796
5458,KR_5590919003
5459,KR_5590900928
5460,KR_5590644023
5461,KR_5590505612
5462,KR_5590434235
5463,KR_5590278297
5464,KR_5589935407
5465,KR_5589749975
5466,KR_5589737090
5467,KR_5589437906
5468,KR_5588756905
5469,KR_5588598805
5470,KR_5588653052
5471,KR_5588527484
5472,KR_5587894428
5473,KR_5585722490
5474,KR_5585662337
5475,KR_5584220305
5476,KR_5583856055
5477,KR_5583706140
5478,KR_5583597819
5479,KR_5583532511
5480,KR_5583456758
5481,KR_5583384116
5482,KR_5582603408
5483,KR_5582532767
5484,KR_5582540596
5485,KR_5582308818
5486,KR_5582326074
5487,KR_5582290886
5488,KR_5582150720
5489,KR_5582004887
5490,KR_5581289414
5491,KR_5581161811
5492,KR_5580984677
5493,KR_5580837923
5494,KR_5580694536
5495,KR_5578715615
5496,KR_5578619732
5497,KR_5574069646
5498,KR_5567041888
5499,KR_5564366432
5500,KR_5600433411
5501,KR_5600268952
5502,KR_5600194682
5503,KR_5600118064
5504,KR_5579180001
5505,KR_5575105689
5506,KR_5574793076
5507,KR_5566511110
5508,KR_5557707486
5509,KR_5556202927
5510,KR_5556059786
5511,KR_5556046676
5512,KR_5555524558
5513,KR_5555472489
5514,KR_5555277912
5515,KR_5555214372
5516,KR_5555108459
